"TypeCode","FreqCode","RefPeriodId","RefYear","RefMonth","Period","ReporterCode","ReporterISO","ReporterDesc","FlowCode","FlowDesc","PartnerCode","PartnerISO","PartnerDesc","Partner2Code","Partner2ISO","Partner2Desc","ClassificationCode","ClassificationSearchCode","IsOriginalClassification","CmdCode","CmdDesc","AggrLevel","IsLeaf","CustomsCode","CustomsDesc","MosCode","MotCode","MotDesc","QtyUnitCode","QtyUnitAbbr","Qty","IsQtyEstimated","AltQtyUnitCode","AltQtyUnitAbbr","AltQty","IsAltQtyEstimated","NetWgt","IsNetWgtEstimated","GrossWgt","IsGrossWgtEstimated","Cifvalue","Fobvalue","PrimaryValue","LegacyEstimationFlag","IsReported","IsAggregate",
"C","M","20240101","2024","1","202401","56","BEL","Belgium","X","Export","348","HUN","Hungary","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1046882.856","true","-1","N/A","0","false","14719.13","false","0","false",,"4328124.464","4328124.464","2","false","true",
"C","M","20240101","2024","1","202401","56","BEL","Belgium","X","Export","360","IDN","Indonesia","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0.12","false","0","false",,"36.325","36.325","0","false","true",
"C","M","20240101","2024","1","202401","56","BEL","Belgium","X","Export","372","IRL","Ireland","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","665585.144","true","-1","N/A","0","false","24296.24","false","0","false",,"1549317.087","1549317.087","2","false","true",
"C","M","20240101","2024","1","202401","56","BEL","Belgium","X","Export","376","ISR","Israel","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","582.36","false","0","false",,"2643191.451","2643191.451","2","false","true",
"C","M","20240101","2024","1","202401","56","BEL","Belgium","X","Export","380","ITA","Italy","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","67227.53","false","0","false",,"15907402.91","15907402.91","2","false","true",
"C","M","20240101","2024","1","202401","56","BEL","Belgium","X","Export","384","CIV","Côte d'Ivoire","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","2.5","false","0","false",,"2303.165","2303.165","0","false","true",
"C","M","20240101","2024","1","202401","56","BEL","Belgium","X","Export","392","JPN","Japan","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","1134.37","false","0","false",,"3331419.794","3331419.794","2","false","true",
"C","M","20240101","2024","1","202401","56","BEL","Belgium","X","Export","398","KAZ","Kazakhstan","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0.76","false","0","false",,"235.158","235.158","0","false","true",
"C","M","20240101","2024","1","202401","56","BEL","Belgium","X","Export","410","KOR","Rep. of Korea","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","666.48","false","0","false",,"1899885.191","1899885.191","0","false","true",
"C","M","20240101","2024","1","202401","56","BEL","Belgium","X","Export","414","KWT","Kuwait","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0.3","false","0","false",,"1061.212","1061.212","0","false","true",
"C","M","20240101","2024","1","202401","56","BEL","Belgium","X","Export","422","LBN","Lebanon","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0.23","false","0","false",,"200.644","200.644","0","false","true",
"C","M","20240101","2024","1","202401","56","BEL","Belgium","X","Export","428","LVA","Latvia","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","107.2","false","0","false",,"133987.408","133987.408","0","false","true",
"C","M","20240101","2024","1","202401","56","BEL","Belgium","X","Export","440","LTU","Lithuania","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","44185.639","true","-1","N/A","0","false","2000.47","false","0","false",,"141436.379","141436.379","2","false","true",
"C","M","20240101","2024","1","202401","56","BEL","Belgium","X","Export","442","LUX","Luxembourg","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","3621.9","false","0","false",,"157196.351","157196.351","2","false","true",
"C","M","20240101","2024","1","202401","56","BEL","Belgium","X","Export","446","MAC","China, Macao SAR","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","1","false","0","false",,"38806.691","38806.691","0","false","true",
"C","M","20240101","2024","1","202401","56","BEL","Belgium","X","Export","458","MYS","Malaysia","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","752.35","false","0","false",,"9766159.525","9766159.525","2","false","true",
"C","M","20240101","2024","1","202401","56","BEL","Belgium","X","Export","470","MLT","Malta","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","117.74","false","0","false",,"66406.184","66406.184","2","false","true",
"C","M","20240101","2024","1","202401","56","BEL","Belgium","X","Export","478","MRT","Mauritania","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","21.53","false","0","false",,"4026.874","4026.874","0","false","true",
