"TypeCode","FreqCode","RefPeriodId","RefYear","RefMonth","Period","ReporterCode","ReporterISO","ReporterDesc","FlowCode","FlowDesc","PartnerCode","PartnerISO","PartnerDesc","Partner2Code","Partner2ISO","Partner2Desc","ClassificationCode","ClassificationSearchCode","IsOriginalClassification","CmdCode","CmdDesc","AggrLevel","IsLeaf","CustomsCode","CustomsDesc","MosCode","MotCode","MotDesc","QtyUnitCode","QtyUnitAbbr","Qty","IsQtyEstimated","AltQtyUnitCode","AltQtyUnitAbbr","AtlQty","IsAltQtyEstimated","NetWgt","IsNetWgtEstimated","GrossWgt","IsGrossWgtEstimated","Cifvalue","Fobvalue","PrimaryValue","LegacyEstimationFlag","IsReported","IsAggregate",
"C","M","20011001","2001","10","200110","251","FRA","France","X","Export","540","NCL","New Caledonia","0","W00","World","H1","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","37.329","true","0","false","0","5729.628","5729.628","4","false","true",
"C","M","20011001","2001","10","200110","251","FRA","France","X","Export","258","PYF","French Polynesia","0","W00","World","H1","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","7480.389","true","-1","N/A","0","false","601.484","true","0","false","0","49416.114","49416.114","6","false","true",
"C","M","20011001","2001","10","200110","251","FRA","France","X","Export","498","MDA","Rep. of Moldova","0","W00","World","H1","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","700","false","0","false","0","122518.917","122518.917","0","false","true",
"C","M","20011001","2001","10","200110","642","ROU","Romania","X","Export","498","MDA","Rep. of Moldova","0","W00","World","H1","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","18","false","5","u","18","false","3.4","false","0","false","0","1896.3","1896.3","0","false","true",
"C","M","20011001","2001","10","200110","251","FRA","France","X","Export","562","NER","Niger","0","W00","World","H1","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","4.271","true","0","false","0","828.871","828.871","4","false","true",
"C","M","20011001","2001","10","200110","76","BRA","Brazil","X","Export","792","TUR","Türkiye","0","W00","World","H1","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","598","false","5","u","598","false","13","false","0","false",,"15364","15364","0","false","true",
"C","M","20011001","2001","10","200110","251","FRA","France","X","Export","792","TUR","Türkiye","0","W00","World","H1","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","28127.917","true","0","false","0","6298514.11","6298514.11","6","false","true",
"C","M","20011001","2001","10","200110","372","IRL","Ireland","X","Export","792","TUR","Türkiye","0","W00","World","H1","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","186","false","0","false","0","132257.02","132257.02","2","false","true",
"C","M","20011001","2001","10","200110","380","ITA","Italy","X","Export","792","TUR","Türkiye","0","W00","World","H1","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","1713.099","true","0","false","0","533717.769","533717.769","6","false","true",
"C","M","20011001","2001","10","200110","757","CHE","Switzerland","X","Export","792","TUR","Türkiye","0","W00","World","H1","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","535.247","true","0","false","0","77044.758","77044.758","6","false","true",
"C","M","20011001","2001","10","200110","251","FRA","France","X","Export","196","CYP","Cyprus","0","W00","World","H1","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","100","false","0","false","0","33278.946","33278.946","0","false","true",
"C","M","20011001","2001","10","200110","380","ITA","Italy","X","Export","196","CYP","Cyprus","0","W00","World","H1","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","196","false","0","false","0","99283.352","99283.352","0","false","true",
"C","M","20011001","2001","10","200110","792","TUR","Türkiye","X","Export","196","CYP","Cyprus","0","W00","World","H1","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","126","false","5","u","126","false","45","false","0","false","0","4446","4446","0","false","true",
"C","M","20011001","2001","10","200110","380","ITA","Italy","X","Export","170","COL","Colombia","0","W00","World","H1","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","2","false","0","false","0","1337.97","1337.97","0","false","true",
"C","M","20011001","2001","10","200110","757","CHE","Switzerland","X","Export","170","COL","Colombia","0","W00","World","H1","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","3.16","true","0","false","0","2824.691","2824.691","6","false","true",
"C","M","20011001","2001","10","200110","380","ITA","Italy","X","Export","428","LVA","Latvia","0","W00","World","H1","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","120","false","0","false","0","2067.195","2067.195","0","false","true",
"C","M","20011001","2001","10","200110","579","NOR","Norway","X","Export","428","LVA","Latvia","0","W00","World","H1","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","7993","false","5","u","7993","false","10","false","0","false","0","4082.138","4082.138","0","false","true",
"C","M","20011001","2001","10","200110","642","ROU","Romania","X","Export","428","LVA","Latvia","0","W00","World","H1","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","21","false","5","u","21","false","2.5","false","0","false","0","1844","1844","0","false","true",
"C","M","20011001","2001","10","200110","757","CHE","Switzerland","X","Export","428","LVA","Latvia","0","W00","World","H1","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","6","false","6","false","0","false","0","2985.699","2985.699","0","false","true",
