year,iso3_d,dist,gdp_source_o,gdp_source_d,gdp_ppp_o,gdp_ppp_d,fta_wto
2003,MEX,13422.0,3.0,1.0,,1131771430.256,0.0
2004,MEX,13422.0,3.0,1.0,,1212330478.19,0.0
2005,MEX,13422.0,3.0,1.0,,1324755569.141,0.0
2006,MEX,13422.0,3.0,1.0,,1464036640.601,0.0
2007,MEX,13422.0,3.0,1.0,,1551984889.082,0.0
2008,MEX,13422.0,3.0,1.0,,1640914513.654,0.0
2009,MEX,13422.0,3.0,1.0,,1627727051.35,0.0
2010,MEX,13422.0,3.0,1.0,,1732191876.994,0.0
2011,MEX,13422.0,3.0,1.0,,1896258212.126,0.0
2012,MEX,13422.0,3.0,1.0,,1988482920.348,0.0
2013,MEX,13422.0,3.0,1.0,,2044304506.682,0.0
2014,MEX,13422.0,3.0,1.0,,2156875780.618,0.0
2015,MEX,13422.0,3.0,1.0,,2170909572.398,0.0
2016,MEX,13422.0,3.0,1.0,,2278072027.969,0.0
2017,MEX,13422.0,3.0,,,2460766209.924,0.0
2018,MEX,13422.0,3.0,,,2535949723.291,0.0
2019,MEX,13422.0,3.0,,,2533977007.233,0.0
2020,MEX,13422.0,,,,2407278986.001,0.0
2021,MEX,13422.0,,,,2609993159.828,0.0
1996,MHL,5659.0,3.0,1.0,,118371.46,0.0
1997,MHL,5659.0,3.0,1.0,,112636.972,0.0
1998,MHL,5659.0,3.0,1.0,,110620.969,0.0
1999,MHL,5659.0,3.0,1.0,,109621.49,0.0
2000,MHL,5659.0,3.0,1.0,,118720.357,0.0
2001,MHL,5659.0,3.0,1.0,,127938.384,0.0
2002,MHL,5659.0,3.0,1.0,,133300.455,0.0
2003,MHL,5659.0,3.0,1.0,,136189.851,0.0
2004,MHL,5659.0,3.0,1.0,,139857.14,0.0
2005,MHL,5659.0,3.0,1.0,,148327.362,0.0
2006,MHL,5659.0,3.0,1.0,,155825.12,0.0
2007,MHL,5659.0,3.0,1.0,,165658.65,0.0
2008,MHL,5659.0,3.0,1.0,,166145.053,0.0
2009,MHL,5659.0,3.0,1.0,,164545.084,0.0
2010,MHL,5659.0,3.0,1.0,,177277.261,0.0
2011,MHL,5659.0,3.0,1.0,,183971.649,0.0
2012,MHL,5659.0,3.0,1.0,,194292.437,0.0
2013,MHL,5659.0,3.0,1.0,,202087.85,0.0
2014,MHL,5659.0,3.0,1.0,,203752.362,0.0
2015,MHL,5659.0,3.0,1.0,,207251.225,0.0
2016,MHL,5659.0,3.0,1.0,,216103.563,0.0
2017,MHL,5659.0,3.0,,,215460.58,0.0
2018,MHL,5659.0,3.0,,,228494.151,0.0
2019,MHL,5659.0,3.0,,,248035.504,0.0
2020,MHL,5659.0,,,,245483.274,0.0
2021,MHL,5659.0,,,,249291.906,0.0
1996,MKD,8964.0,3.0,1.0,,9609376.197,0.0
1997,MKD,8964.0,3.0,1.0,,9914582.508,0.0
1998,MKD,8964.0,3.0,1.0,,10387256.887,0.0
1999,MKD,8964.0,3.0,1.0,,10977905.353,0.0
2000,MKD,8964.0,3.0,1.0,,12457849.682,0.0
2001,MKD,8964.0,3.0,1.0,,12344255.335,0.0
2002,MKD,8964.0,3.0,1.0,,12919326.529,0.0
2003,MKD,8964.0,3.0,1.0,,13351931.188,0.0
2004,MKD,8964.0,3.0,1.0,,14574375.604,0.0
2005,MKD,8964.0,3.0,1.0,,15987086.813,0.0
2006,MKD,8964.0,3.0,1.0,,17721804.605,0.0
2007,MKD,8964.0,3.0,1.0,,19083299.675,0.0
2008,MKD,8964.0,3.0,1.0,,21537325.255,0.0
2009,MKD,8964.0,3.0,1.0,,22605482.751,0.0
2010,MKD,8964.0,3.0,1.0,,23390326.049,0.0
2011,MKD,8964.0,3.0,1.0,,24063994.799,0.0
2012,MKD,8964.0,3.0,1.0,,24558737.152,0.0
2013,MKD,8964.0,3.0,1.0,,26293338.852,0.0
2014,MKD,8964.0,3.0,1.0,,28080170.415,0.0
2015,MKD,8964.0,3.0,1.0,,29157663.826,0.0
2016,MKD,8964.0,3.0,1.0,,31470439.662,0.0
2017,MKD,8964.0,3.0,,,32583049.847,0.0
2018,MKD,8964.0,3.0,,,34872701.792,0.0
2019,MKD,8964.0,3.0,,,36438538.745,0.0
2020,MKD,8964.0,,,,34652076.034,0.0
2021,MKD,8964.0,,,,37002477.608,0.0
1996,MLI,13137.0,3.0,1.0,,9999677.015,0.0
1997,MLI,13137.0,3.0,1.0,,10661973.314,0.0
1998,MLI,13137.0,3.0,1.0,,11593733.38,0.0
1999,MLI,13137.0,3.0,1.0,,12442221.723,0.0
2000,MLI,13137.0,3.0,1.0,,12717605.481,0.0
2001,MLI,13137.0,3.0,1.0,,15007480.244,0.0
2002,MLI,13137.0,3.0,1.0,,15711198.784,0.0
2003,MLI,13137.0,3.0,1.0,,17485768.802,0.0
2004,MLI,13137.0,3.0,1.0,,18246857.073,0.0
2005,MLI,13137.0,3.0,1.0,,20064730.486,0.0
2006,MLI,13137.0,3.0,1.0,,21645367.415,0.0
2007,MLI,13137.0,3.0,1.0,,22997754.841,0.0
2008,MLI,13137.0,3.0,1.0,,24568186.514,0.0
2009,MLI,13137.0,3.0,1.0,,25913057.622,0.0
2010,MLI,13137.0,3.0,1.0,,27649470.569,0.0
2011,MLI,13137.0,3.0,1.0,,29134739.169,0.0
2012,MLI,13137.0,3.0,1.0,,29423309.954,0.0
2013,MLI,13137.0,3.0,1.0,,30587235.765,0.0
2014,MLI,13137.0,3.0,1.0,,33327793.582,0.0
2015,MLI,13137.0,3.0,1.0,,35694951.709,0.0
2016,MLI,13137.0,3.0,1.0,,38098995.999,0.0
2017,MLI,13137.0,3.0,,,41593677.731,0.0
2018,MLI,13137.0,3.0,,,44608757.364,0.0
2019,MLI,13137.0,3.0,,,47566295.896,0.0
2020,MLI,13137.0,,,,47544840.719,0.0
2021,MLI,13137.0,,,,51040719.779,0.0
1996,MLT,9809.0,3.0,1.0,,5195481.667,0.0
1997,MLT,9809.0,3.0,1.0,,5787623.89,0.0
1998,MLT,9809.0,3.0,1.0,,6107726.754,0.0
1999,MLT,9809.0,3.0,1.0,,6574207.686,0.0
2000,MLT,9809.0,3.0,1.0,,7571891.514,0.0
2001,MLT,9809.0,3.0,1.0,,7729419.222,0.0
2002,MLT,9809.0,3.0,1.0,,8141821.766,0.0
2003,MLT,9809.0,3.0,1.0,,8344885.92,0.0
2004,MLT,9809.0,3.0,1.0,,8593629.415,0.0
2005,MLT,9809.0,3.0,1.0,,8978249.219,0.0
2006,MLT,9809.0,3.0,1.0,,9418243.16,0.0
2007,MLT,9809.0,3.0,1.0,,10120754.081,0.0
2008,MLT,9809.0,3.0,1.0,,10722920.045,0.0
2009,MLT,9809.0,3.0,1.0,,10792969.502,0.0
2010,MLT,9809.0,3.0,1.0,,11549374.539,0.0
2011,MLT,9809.0,3.0,1.0,,11903317.73,0.0
2012,MLT,9809.0,3.0,1.0,,12349833.155,0.0
2013,MLT,9809.0,3.0,1.0,,13226264.405,0.0
2014,MLT,9809.0,3.0,1.0,,14467924.031,0.0
2015,MLT,9809.0,3.0,1.0,,15495904.646,0.0
2016,MLT,9809.0,3.0,1.0,,16559946.389,0.0
2017,MLT,9809.0,3.0,,,20385716.413,0.0
2018,MLT,9809.0,3.0,,,22083970.328,0.0
2019,MLT,9809.0,3.0,,,23896511.205,0.0
2020,MLT,9809.0,,,,22284590.647,0.0
2021,MLT,9809.0,,,,24662121.178,0.0
1996,MMR,2779.0,3.0,1.0,,31674921.16,0.0
1997,MMR,2779.0,3.0,1.0,,34037811.255,0.0
1998,MMR,2779.0,3.0,1.0,,36425608.915,0.0
1999,MMR,2779.0,3.0,1.0,,41030879.558,0.0
2000,MMR,2779.0,3.0,1.0,,47732962.61,0.0
2001,MMR,2779.0,3.0,1.0,,54358973.914,0.0
2002,MMR,2779.0,3.0,1.0,,61830747.862,0.0
2003,MMR,2779.0,3.0,1.0,,71794222.735,0.0
2004,MMR,2779.0,3.0,1.0,,83774792.58,0.0
2005,MMR,2779.0,3.0,1.0,,98203482.601,0.0
2006,MMR,2779.0,3.0,1.0,,114456257.865,0.0
2007,MMR,2779.0,3.0,1.0,,131592538.987,0.0
2008,MMR,2779.0,3.0,1.0,,147933815.118,0.0
2009,MMR,2779.0,3.0,1.0,,164782832.109,0.0
2010,MMR,2779.0,3.0,1.0,,182865208.659,0.0
2011,MMR,2779.0,3.0,1.0,,197076675.498,0.0
2012,MMR,2779.0,3.0,1.0,,215424107.014,0.0
2013,MMR,2779.0,3.0,1.0,,237348009.308,0.0
2014,MMR,2779.0,3.0,1.0,,260904007.378,0.0
2015,MMR,2779.0,3.0,1.0,,282946300.823,0.0
2016,MMR,2779.0,3.0,1.0,,305300860.282,0.0
2017,MMR,2779.0,3.0,,,225516863.812,0.0
2018,MMR,2779.0,3.0,,,245693866.242,0.0
2019,MMR,2779.0,3.0,,,266970763.862,0.0
2020,MMR,2779.0,,,,278763558.003,0.0
2021,MMR,2779.0,,,,238129016.106,0.0
1996,MNE,,3.0,,,,
1997,MNE,,3.0,,,,
1998,MNE,,3.0,,,,
1999,MNE,,3.0,,,,
2000,MNE,,3.0,,,,
2001,MNE,,3.0,,,,
2002,MNE,,3.0,,,,
2003,MNE,,3.0,,,,
2004,MNE,,3.0,,,,
2005,MNE,,3.0,,,,
2006,MNE,9104.0,3.0,1.0,,6368259.501,0.0
2007,MNE,9104.0,3.0,1.0,,7638337.348,0.0
2008,MNE,9104.0,3.0,1.0,,8475749.274,0.0
2009,MNE,9104.0,3.0,1.0,,8026578.139,0.0
2010,MNE,9104.0,3.0,1.0,,8462234.804,0.0
2011,MNE,9104.0,3.0,1.0,,8974027.743,0.0
2012,MNE,9104.0,3.0,1.0,,8603927.394,0.0
2013,MNE,9104.0,3.0,1.0,,9245786.311,0.0
2014,MNE,9104.0,3.0,1.0,,9582115.436,0.0
2015,MNE,9104.0,3.0,1.0,,10068450.557,0.0
2016,MNE,9104.0,3.0,1.0,,10496244.212,0.0
2017,MNE,9104.0,3.0,,,12249710.437,0.0
2018,MNE,9104.0,3.0,,,13386155.965,0.0
2019,MNE,9104.0,3.0,,,14351792.495,0.0
2020,MNE,9104.0,,,,12419691.76,0.0
2021,MNE,9104.0,,,,14137096.113,0.0
1996,MNG,2846.0,3.0,1.0,,7402191.71,0.0
1997,MNG,2846.0,3.0,1.0,,7822259.4,0.0
1998,MNG,2846.0,3.0,1.0,,8171244.784,0.0
1999,MNG,2846.0,3.0,1.0,,8551017.883,0.0
2000,MNG,2846.0,3.0,1.0,,8845827.976,0.0
2001,MNG,2846.0,3.0,1.0,,9314559.623,0.0
2002,MNG,2846.0,3.0,1.0,,9905173.51,0.0
2003,MNG,2846.0,3.0,1.0,,10810344.637,0.0
2004,MNG,2846.0,3.0,1.0,,12287826.453,0.0
2005,MNG,2846.0,3.0,1.0,,13603201.461,0.0
2006,MNG,2846.0,3.0,1.0,,15220808.721,0.0
2007,MNG,2846.0,3.0,1.0,,17227228.96,0.0
2008,MNG,2846.0,3.0,1.0,,19128524.324,0.0
2009,MNG,2846.0,3.0,1.0,,19029285.854,0.0
2010,MNG,2846.0,3.0,1.0,,20487738.266,0.0
2011,MNG,2846.0,3.0,1.0,,24526362.15,0.0
2012,MNG,2846.0,3.0,1.0,,28055413.465,0.0
2013,MNG,2846.0,3.0,1.0,,31829442.759,0.0
2014,MNG,2846.0,3.0,1.0,,34954059.827,0.0
2015,MNG,2846.0,3.0,1.0,,36162929.57,0.0
2016,MNG,2846.0,3.0,1.0,,36995994.768,0.0
2017,MNG,2846.0,3.0,,,35392260.804,0.0
2018,MNG,2846.0,3.0,,,39044359.017,0.0
2019,MNG,2846.0,3.0,,,41969237.521,0.0
2020,MNG,2846.0,,,,40539157.201,0.0
2021,MNG,2846.0,,,,42823711.816,0.0
1996,MNP,2756.0,3.0,,,,0.0
1997,MNP,2756.0,3.0,,,,0.0
1998,MNP,2756.0,3.0,,,,0.0
1999,MNP,2756.0,3.0,,,,0.0
2000,MNP,2756.0,3.0,,,,0.0
2001,MNP,2756.0,3.0,,,,0.0
2002,MNP,2756.0,3.0,1.0,,,0.0
2003,MNP,2756.0,3.0,1.0,,,0.0
2004,MNP,2756.0,3.0,1.0,,,0.0
2005,MNP,2756.0,3.0,1.0,,,0.0
2006,MNP,2756.0,3.0,1.0,,,0.0
2007,MNP,2756.0,3.0,1.0,,,0.0
2008,MNP,2756.0,3.0,1.0,,,0.0
2009,MNP,2756.0,3.0,1.0,,,0.0
2010,MNP,2756.0,3.0,1.0,,,0.0
2011,MNP,2756.0,3.0,1.0,,,0.0
2012,MNP,2756.0,3.0,1.0,,,0.0
2013,MNP,2756.0,3.0,1.0,,,0.0
2014,MNP,2756.0,3.0,1.0,,,0.0
2015,MNP,2756.0,3.0,1.0,,,0.0
2016,MNP,2756.0,3.0,,,,0.0
2017,MNP,2756.0,3.0,,,,0.0
2018,MNP,2756.0,3.0,,,,0.0
2019,MNP,2756.0,3.0,,,,0.0
2020,MNP,2756.0,,,,,0.0
2021,MNP,2756.0,,,,,0.0
1996,MOZ,11087.0,3.0,1.0,,5541999.144,0.0
1997,MOZ,11087.0,3.0,1.0,,6247999.794,0.0
1998,MOZ,11087.0,3.0,1.0,,7064822.987,0.0
1999,MOZ,11087.0,3.0,1.0,,7734074.558,0.0
2000,MOZ,11087.0,3.0,1.0,,8042835.633,0.0
2001,MOZ,11087.0,3.0,1.0,,9272566.293,0.0
2002,MOZ,11087.0,3.0,1.0,,10242864.498,0.0
2003,MOZ,11087.0,3.0,1.0,,11126238.702,0.0
2004,MOZ,11087.0,3.0,1.0,,12325168.039,0.0
2005,MOZ,11087.0,3.0,1.0,,13831168.695,0.0
2006,MOZ,11087.0,3.0,1.0,,15660475.302,0.0
2007,MOZ,11087.0,3.0,1.0,,17271159.861,0.0
2008,MOZ,11087.0,3.0,1.0,,18820849.624,0.0
2009,MOZ,11087.0,3.0,1.0,,20168259.027,0.0
2010,MOZ,11087.0,3.0,1.0,,21779856.569,0.0
2011,MOZ,11087.0,3.0,1.0,,23811739.934,0.0
2012,MOZ,11087.0,3.0,1.0,,25995950.739,0.0
2013,MOZ,11087.0,3.0,1.0,,28302319.048,0.0
2014,MOZ,11087.0,3.0,1.0,,30953527.454,0.0
2015,MOZ,11098.0,3.0,1.0,,33349567.734,0.0
2016,MOZ,11098.0,3.0,1.0,,35088683.802,0.0
2017,MOZ,11098.0,3.0,,,36775580.596,0.0
2018,MOZ,11098.0,3.0,,,38950892.162,0.0
2019,MOZ,11098.0,3.0,,,40565298.839,0.0
2020,MOZ,11098.0,,,,40547635.7,0.0
2021,MOZ,11098.0,,,,43172137.567,0.0
1996,MRT,13385.0,3.0,1.0,,5231949.586,0.0
1997,MRT,13385.0,3.0,1.0,,5106256.282,0.0
1998,MRT,13385.0,3.0,1.0,,5305053.431,0.0
1999,MRT,13385.0,3.0,1.0,,5801668.944,0.0
2000,MRT,13385.0,3.0,1.0,,5908148.109,0.0
2001,MRT,13385.0,3.0,1.0,,6164176.308,0.0
2002,MRT,13385.0,3.0,1.0,,6300425.401,0.0
2003,MRT,13385.0,3.0,1.0,,6810225.542,0.0
2004,MRT,13385.0,3.0,1.0,,7399663.013,0.0
2005,MRT,13385.0,3.0,1.0,,8322820.117,0.0
2006,MRT,13385.0,3.0,1.0,,10197208.678,0.0
2007,MRT,13385.0,3.0,1.0,,10763578.502,0.0
2008,MRT,13385.0,3.0,1.0,,11093241.544,0.0
2009,MRT,13385.0,3.0,1.0,,11061008.925,0.0
2010,MRT,13385.0,3.0,1.0,,11730570.519,0.0
2011,MRT,13385.0,3.0,1.0,,12535969.842,0.0
2012,MRT,13385.0,3.0,1.0,,13506740.05,0.0
2013,MRT,13385.0,3.0,1.0,,14560755.248,0.0
2014,MRT,13385.0,3.0,1.0,,15648412.94,0.0
2015,MRT,13385.0,3.0,1.0,,16038212.315,0.0
2016,MRT,13385.0,3.0,1.0,,16574121.951,0.0
2017,MRT,13385.0,3.0,,,21877780.56,0.0
2018,MRT,13385.0,3.0,,,23414454.334,0.0
2019,MRT,13385.0,3.0,,,25206052.252,0.0
2020,MRT,13385.0,,,,25060023.691,0.0
2021,MRT,13385.0,,,,26701625.985,0.0
1996,MSR,15362.0,3.0,,,,0.0
1997,MSR,15362.0,3.0,,,,0.0
1998,MSR,15362.0,3.0,,,,0.0
1999,MSR,15362.0,3.0,,,,0.0
2000,MSR,15362.0,3.0,,,,0.0
2001,MSR,15362.0,3.0,,,,0.0
2002,MSR,15362.0,3.0,,,,0.0
2003,MSR,15362.0,3.0,,,,0.0
2004,MSR,15362.0,3.0,,,,0.0
2005,MSR,15362.0,3.0,,,,0.0
2006,MSR,15362.0,3.0,,,,0.0
2007,MSR,15362.0,3.0,,,,0.0
2008,MSR,15362.0,3.0,,,,0.0
2009,MSR,15362.0,3.0,,,,0.0
2010,MSR,15362.0,3.0,,,,0.0
2011,MSR,15362.0,3.0,,,,0.0
2012,MSR,15362.0,3.0,,,,0.0
2013,MSR,15362.0,3.0,,,,0.0
2014,MSR,15362.0,3.0,,,,0.0
2015,MSR,15362.0,3.0,,,,0.0
2016,MSR,15362.0,3.0,,,,0.0
2017,MSR,15362.0,3.0,,,,0.0
2018,MSR,15362.0,3.0,,,,0.0
2019,MSR,15362.0,3.0,,,,0.0
2020,MSR,15362.0,,,,,0.0
2021,MSR,15362.0,,,,,0.0
1996,MTQ,15612.0,3.0,,,,0.0
1997,MTQ,15612.0,3.0,,,,0.0
1998,MTQ,15612.0,3.0,,,,0.0
1999,MTQ,15612.0,3.0,,,,0.0
2000,MTQ,15612.0,3.0,,,,0.0
2001,MTQ,15612.0,3.0,,,,0.0
2002,MTQ,15612.0,3.0,,,,0.0
2003,MTQ,15612.0,3.0,,,,0.0
2004,MTQ,15612.0,3.0,,,,0.0
2005,MTQ,15612.0,3.0,,,,0.0
2006,MTQ,15612.0,3.0,,,,0.0
2007,MTQ,15612.0,3.0,,,,0.0
2008,MTQ,15612.0,3.0,,,,0.0
2009,MTQ,15612.0,3.0,,,,0.0
2010,MTQ,15612.0,3.0,,,,0.0
2011,MTQ,15612.0,3.0,,,,0.0
2012,MTQ,15612.0,3.0,,,,0.0
2013,MTQ,15612.0,3.0,,,,0.0
2014,MTQ,15612.0,3.0,,,,0.0
2015,MTQ,15612.0,3.0,,,,0.0
2016,MTQ,15612.0,3.0,,,,0.0
2017,MTQ,15612.0,3.0,,,,0.0
2018,MTQ,15612.0,3.0,,,,0.0
2019,MTQ,15612.0,3.0,,,,0.0
2020,MTQ,15612.0,,,,,0.0
2021,MTQ,15612.0,,,,,0.0
1996,MUS,8536.0,3.0,1.0,,7782736.612,0.0
1997,MUS,8536.0,3.0,1.0,,8366155.646,0.0
1998,MUS,8536.0,3.0,1.0,,8970339.845,0.0
1999,MUS,8536.0,3.0,1.0,,9345394.665,0.0
2000,MUS,8536.0,3.0,1.0,,10420819.348,0.0
2001,MUS,8536.0,3.0,1.0,,10932598.321,0.0
2002,MUS,8536.0,3.0,1.0,,11335014.132,0.0
2003,MUS,8536.0,3.0,1.0,,11983811.348,0.0
2004,MUS,8536.0,3.0,1.0,,13020828.218,0.0
2005,MUS,8536.0,3.0,1.0,,13606631.263,0.0
2006,MUS,8536.0,3.0,1.0,,15222124.852,0.0
2007,MUS,8536.0,3.0,1.0,,16522211.176,0.0
2008,MUS,8536.0,3.0,1.0,,17753817.486,0.0
2009,MUS,8536.0,3.0,1.0,,18481668.54,0.0
2010,MUS,8536.0,3.0,1.0,,19526254.956,0.0
2011,MUS,8536.0,3.0,1.0,,20742028.226,0.0
2012,MUS,8536.0,3.0,1.0,,21862630.846,0.0
2013,MUS,8536.0,3.0,1.0,,22962252.089,0.0
2014,MUS,8536.0,3.0,1.0,,24248589.909,0.0
2015,MUS,8536.0,3.0,1.0,,25359637.204,0.0
2016,MUS,8536.0,3.0,1.0,,26643801.685,0.0
2017,MUS,8536.0,3.0,,,27081834.229,0.0
2018,MUS,8536.0,3.0,,,28771336.413,0.0
2019,MUS,8536.0,3.0,,,30168177.387,0.0
2020,MUS,8536.0,,,,25984165.904,0.0
2021,MUS,8536.0,,,,28157345.263,0.0
1996,MWI,10398.0,3.0,1.0,,6479907.674,0.0
1997,MWI,10398.0,3.0,1.0,,6840762.725,0.0
1998,MWI,10398.0,3.0,1.0,,7184359.413,0.0
1999,MWI,10398.0,3.0,1.0,,7516216.227,0.0
2000,MWI,10398.0,3.0,1.0,,7808406.247,0.0
2001,MWI,10398.0,3.0,1.0,,7589033.957,0.0
2002,MWI,10398.0,3.0,1.0,,7836529.182,0.0
2003,MWI,10398.0,3.0,1.0,,8448833.988,0.0
2004,MWI,10398.0,3.0,1.0,,9151715.082,0.0
2005,MWI,10398.0,3.0,1.0,,9754954.028,0.0
2006,MWI,10398.0,3.0,1.0,,10527220.879,0.0
2007,MWI,10398.0,3.0,1.0,,11844894.661,0.0
2008,MWI,10398.0,3.0,1.0,,12999915.354,0.0
2009,MWI,10398.0,3.0,1.0,,14189510.517,0.0
2010,MWI,10432.0,3.0,1.0,,15350123.28,0.0
2011,MWI,10432.0,3.0,1.0,,16427533.196,0.0
2012,MWI,10432.0,3.0,1.0,,17045633.652,0.0
2013,MWI,10432.0,3.0,1.0,,18221609.779,0.0
2014,MWI,10432.0,3.0,1.0,,19605067.594,0.0
2015,MWI,10432.0,3.0,1.0,,20370850.617,0.0
2016,MWI,10432.0,3.0,1.0,,21154727.2,0.0
2017,MWI,10432.0,3.0,,,26013119.29,0.0
2018,MWI,10432.0,3.0,,,27804283.081,0.0
2019,MWI,10432.0,3.0,,,29843546.324,0.0
2020,MWI,10432.0,,,,30444856.441,0.0
2021,MWI,10432.0,,,,32582425.635,0.0
1996,MYS,,3.0,,,,
1997,MYS,,3.0,,,,
1998,MYS,,3.0,,,,
1999,MYS,,3.0,,,,
2000,MYS,,3.0,,,,
2001,MYS,,3.0,,,,
2002,MYS,,3.0,,,,
2003,MYS,,3.0,,,,
2004,MYS,,3.0,,,,
2005,MYS,,3.0,,,,
2006,MYS,,3.0,,,,
2007,MYS,,3.0,,,,
2008,MYS,,3.0,,,,
2009,MYS,,3.0,,,,
2010,MYS,,3.0,,,,
2011,MYS,,3.0,,,,
2012,MYS,,3.0,,,,
2013,MYS,,3.0,,,,
2014,MYS,,3.0,,,,
2015,MYS,,3.0,,,,
2016,MYS,,3.0,,,,
2017,MYS,,3.0,,,,
2018,MYS,,3.0,,,,
2019,MYS,,3.0,,,,
2020,MYS,,,,,,
2021,MYS,,,,,,
1996,MYS,3217.0,3.0,1.0,,244393840.067,0.0
1997,MYS,3217.0,3.0,1.0,,266779278.635,0.0
1998,MYS,3217.0,3.0,1.0,,249828049.389,0.0
1999,MYS,3217.0,3.0,1.0,,269219345.225,0.0
2000,MYS,3217.0,3.0,1.0,,299737978.021,0.0
2001,MYS,3217.0,3.0,1.0,,308155739.966,0.0
2002,MYS,3217.0,3.0,1.0,,329753979.244,0.0
2003,MYS,3217.0,3.0,1.0,,355797887.431,0.0
2004,MYS,3217.0,3.0,1.0,,390380319.561,0.0
2005,MYS,3217.0,3.0,1.0,,424426739.263,0.0
2006,MYS,3217.0,3.0,1.0,,461898081.965,0.0
2007,MYS,3217.0,3.0,1.0,,518895858.972,0.0
2008,MYS,3217.0,3.0,1.0,,546637713.91,0.0
2009,MYS,3217.0,3.0,1.0,,536877098.894,0.0
2010,MYS,3217.0,3.0,1.0,,581371153.774,0.0
2011,MYS,3217.0,3.0,1.0,,624786298.314,0.0
2012,MYS,3217.0,3.0,1.0,,671128434.618,0.0
2013,MYS,3217.0,3.0,1.0,,713971376.281,0.0
2014,MYS,3217.0,3.0,1.0,,770447633.906,0.0
2015,MYS,3217.0,3.0,1.0,,817430809.205,0.0
2016,MYS,3217.0,3.0,1.0,,863287467.785,0.0
2017,MYS,3217.0,3.0,,,829296989.956,0.0
2018,MYS,3217.0,3.0,,,890232072.067,0.0
2019,MYS,3217.0,3.0,,,946384018.004,0.0
2020,MYS,3217.0,,,,903704331.074,0.0
2021,MYS,3217.0,,,,970742293.867,0.0
1996,MYT,9262.0,3.0,,,,0.0
1997,MYT,9262.0,3.0,,,,0.0
1998,MYT,9262.0,3.0,,,,0.0
1999,MYT,9262.0,3.0,,,,0.0
2000,MYT,9262.0,3.0,,,,0.0
2001,MYT,9262.0,3.0,,,,0.0
2002,MYT,9262.0,3.0,,,,0.0
2003,MYT,9262.0,3.0,,,,0.0
2004,MYT,9262.0,3.0,,,,0.0
2005,MYT,9262.0,3.0,,,,0.0
2006,MYT,9262.0,3.0,,,,0.0
2007,MYT,9262.0,3.0,,,,0.0
2008,MYT,9262.0,3.0,,,,0.0
2009,MYT,9262.0,3.0,,,,0.0
2010,MYT,9262.0,3.0,,,,0.0
2011,MYT,9262.0,3.0,,,,0.0
2012,MYT,9262.0,3.0,,,,0.0
2013,MYT,9262.0,3.0,,,,0.0
2014,MYT,9262.0,3.0,,,,0.0
2015,MYT,9262.0,3.0,,,,0.0
2016,MYT,9262.0,3.0,,,,0.0
2017,MYT,9262.0,3.0,,,,0.0
2018,MYT,9262.0,3.0,,,,0.0
2019,MYT,9262.0,3.0,,,,0.0
2020,MYT,9262.0,,,,,0.0
2021,MYT,9262.0,,,,,0.0
1996,NAM,12424.0,3.0,1.0,,7476134.197,0.0
1997,NAM,12424.0,3.0,1.0,,7924988.665,0.0
1998,NAM,12424.0,3.0,1.0,,8274683.853,0.0
1999,NAM,12424.0,3.0,1.0,,8684376.797,0.0
2000,NAM,12424.0,3.0,1.0,,9192166.928,0.0
2001,NAM,12424.0,3.0,1.0,,9512393.899,0.0
2002,NAM,12424.0,3.0,1.0,,10120930.066,0.0
2003,NAM,12424.0,3.0,1.0,,10760410.351,0.0
2004,NAM,12424.0,3.0,1.0,,12412848.643,0.0
2005,NAM,12424.0,3.0,1.0,,13136304.637,0.0
2006,NAM,12424.0,3.0,1.0,,14497586.887,0.0
2007,NAM,12424.0,3.0,1.0,,15868266.167,0.0
2008,NAM,12424.0,3.0,1.0,,16608267.43,0.0
2009,NAM,12424.0,3.0,1.0,,16783925.351,0.0
2010,NAM,12424.0,3.0,1.0,,18014918.715,0.0
2011,NAM,12424.0,3.0,1.0,,19322996.885,0.0
2012,NAM,12424.0,3.0,1.0,,20675021.622,0.0
2013,NAM,12424.0,3.0,1.0,,22196845.09,0.0
2014,NAM,12424.0,3.0,1.0,,24053566.054,0.0
2015,NAM,12424.0,3.0,1.0,,25599757.011,0.0
2016,NAM,12424.0,3.0,1.0,,26247669.891,0.0
2017,NAM,12424.0,3.0,,,24438091.227,0.0
2018,NAM,12424.0,3.0,,,25287138.095,0.0
2019,NAM,12424.0,3.0,,,25502049.005,0.0
2020,NAM,12424.0,,,,23779256.826,0.0
2021,NAM,12424.0,,,,25369378.503,0.0
1996,NCL,7141.0,3.0,1.0,,,0.0
1997,NCL,7141.0,3.0,1.0,,,0.0
1998,NCL,7141.0,3.0,1.0,,,0.0
1999,NCL,7141.0,3.0,1.0,,,0.0
2000,NCL,7141.0,3.0,1.0,,,0.0
2001,NCL,7141.0,3.0,,,,0.0
2002,NCL,7141.0,3.0,,,,0.0
2003,NCL,7141.0,3.0,,,,0.0
2004,NCL,7141.0,3.0,,,,0.0
2005,NCL,7141.0,3.0,,,,0.0
2006,NCL,7141.0,3.0,,,,0.0
2007,NCL,7141.0,3.0,,,,0.0
2008,NCL,7141.0,3.0,,,,0.0
2009,NCL,7141.0,3.0,,,,0.0
2010,NCL,7141.0,3.0,,,,0.0
2011,NCL,7141.0,3.0,,,,0.0
2012,NCL,7141.0,3.0,,,,0.0
2013,NCL,7141.0,3.0,,,,0.0
2014,NCL,7141.0,3.0,,,,0.0
